ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      0: Step Time =    0.000,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",            0.,            0.,            0.
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",   368.056E-03,  -2.31248E-03,   368.048E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",   368.794E-03,  -1.57002E-03,   368.791E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",   369.534E-03,  -827.554E-06,   369.533E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   808.289E-42,  -2.76030E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",   184.028E-03,  -1.15624E-03,   184.024E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",   368.056E-03,  -2.31248E-03,   368.048E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,   1.12244E-42,  -1.26537E-42
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   2.67244E-03,  -1.25208E-06,   2.67244E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",   10.3245E-03,  -7.64352E-06,   10.3245E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",   22.4038E-03,  -22.7690E-06,   22.4038E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",   38.3580E-03,  -48.7556E-06,   38.3580E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",   57.6345E-03,  -86.4456E-06,   57.6344E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",   79.6805E-03,  -135.579E-06,   79.6804E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",   103.943E-03,  -194.978E-06,   103.943E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",   129.870E-03,  -262.728E-06,   129.870E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",   156.908E-03,  -336.362E-06,   156.908E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",   184.505E-03,  -413.046E-06,   184.504E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",   212.106E-03,  -489.759E-06,   212.105E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",   239.160E-03,  -563.479E-06,   239.159E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",   265.113E-03,  -631.365E-06,   265.112E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",   289.413E-03,  -690.942E-06,   289.412E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",   311.506E-03,  -740.284E-06,   311.505E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",   330.840E-03,  -778.197E-06,   330.839E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",   346.863E-03,  -804.402E-06,   346.862E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",   359.021E-03,  -819.719E-06,   359.020E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",   366.762E-03,  -826.248E-06,   366.761E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",   369.534E-03,  -827.554E-06,   369.533E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   808.289E-42,  -2.76030E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment      1: Step Time =   2.0000E-03,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",   368.056E-03,  -2.31248E-03,   368.048E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",   736.097E-03,  -9.24955E-03,   736.039E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",   739.035E-03,  -6.28055E-03,   739.008E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",   741.985E-03,  -3.31156E-03,   741.977E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.61631E-39,  -5.51973E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",   368.048E-03,  -4.62478E-03,   368.019E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",   736.097E-03,  -9.24955E-03,   736.039E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -40.6377E-45,   1.40130E-45
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   5.35511E-03,  -3.94138E-06,   5.35511E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",   20.6898E-03,  -28.5231E-06,   20.6898E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",   44.8993E-03,  -88.1926E-06,   44.8992E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",   76.8779E-03,  -191.510E-06,   76.8776E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",   115.520E-03,  -341.878E-06,   115.519E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",   159.718E-03,  -538.275E-06,   159.717E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",   208.367E-03,  -775.986E-06,   208.365E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",   260.359E-03,  -1.04734E-03,   260.357E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",   314.586E-03,  -1.34244E-03,   314.583E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",   369.942E-03,  -1.64990E-03,   369.938E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",   425.319E-03,  -1.95760E-03,   425.315E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",   479.610E-03,  -2.25339E-03,   479.604E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",   531.706E-03,  -2.52583E-03,   531.700E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",   580.502E-03,  -2.76498E-03,   580.496E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",   624.890E-03,  -2.96305E-03,   624.883E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",   663.763E-03,  -3.11521E-03,   663.756E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",   696.015E-03,  -3.22028E-03,   696.007E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",   720.539E-03,  -3.28149E-03,   720.532E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",   736.231E-03,  -3.30718E-03,   736.223E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",   741.985E-03,  -3.31156E-03,   741.977E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.61631E-39,  -5.51973E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment      2: Step Time =   4.0000E-03,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",   736.097E-03,  -9.24955E-03,   736.039E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       1.28810,  -28.3237E-03,       1.28779
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       1.29699,  -19.2701E-03,       1.29684
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       1.30594,  -10.2164E-03,       1.30590
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,  -5.74899E-36,   25.2490E-36
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",   644.050E-03,  -14.1618E-03,   643.894E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       1.28810,  -28.3237E-03,       1.28779
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -16.9543E-42,   16.7077E-42
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   9.39727E-03,  -10.7047E-06,   9.39727E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",   36.3105E-03,  -84.9873E-06,   36.3104E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",   78.8053E-03,  -267.397E-06,   78.8048E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",   134.946E-03,  -584.381E-06,   134.944E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",   202.794E-03,  -1.04651E-03,   202.791E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",   280.411E-03,  -1.65074E-03,   280.406E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",   365.858E-03,  -2.38262E-03,   365.850E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",   457.193E-03,  -3.21860E-03,   457.182E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",   552.477E-03,  -4.12823E-03,   552.461E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",   649.766E-03,  -5.07649E-03,   649.746E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",   747.119E-03,  -6.02600E-03,   747.095E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",   842.595E-03,  -6.93930E-03,   842.566E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",   934.251E-03,  -7.78112E-03,   934.218E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       1.02015,  -8.52068E-03,       1.02011
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       1.09834,  -9.13387E-03,       1.09830
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       1.16689,  -9.60559E-03,       1.16686
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       1.22387,  -9.93197E-03,       1.22383
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       1.26732,  -10.1226E-03,       1.26728
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       1.29533,  -10.2028E-03,       1.29529
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       1.30594,  -10.2159E-03,       1.30590
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,  -5.74899E-36,   25.2490E-36
C:/AbaqusTemp/Full.odb,Step-1,Increment      3: Step Time =   7.0000E-03,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       1.28810,  -28.3237E-03,       1.28779
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       2.11587,  -76.4241E-03,       2.11449
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       2.13939,  -52.1810E-03,       2.13875
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       2.16319,  -27.9379E-03,       2.16301
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,  -13.9976E-36,   62.9825E-36
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       1.05794,  -38.2120E-03,       1.05725
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       2.11587,  -76.4241E-03,       2.11449
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -40.8661E-42,   33.9296E-42
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   15.4983E-03,  -27.0883E-06,   15.4982E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",   59.8927E-03,  -227.179E-06,   59.8922E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",   130.004E-03,  -721.684E-06,   130.002E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",   222.648E-03,  -1.58288E-03,   222.643E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",   334.638E-03,  -2.83990E-03,   334.626E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",   462.783E-03,  -4.48481E-03,   462.761E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",   603.888E-03,  -6.47866E-03,   603.853E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",   754.759E-03,  -8.75761E-03,   754.708E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",   912.199E-03,  -11.2391E-03,   912.130E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       1.07301,  -13.8277E-03,       1.07292
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       1.23399,  -16.4220E-03,       1.23388
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       1.39195,  -18.9196E-03,       1.39182
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       1.54368,  -21.2245E-03,       1.54353
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       1.68599,  -23.2524E-03,       1.68583
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       1.81568,  -24.9370E-03,       1.81551
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       1.92956,  -26.2366E-03,       1.92938
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       2.02444,  -27.1395E-03,       2.02426
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       2.09712,  -27.6706E-03,       2.09694
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       2.14443,  -27.8973E-03,       2.14425
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       2.16319,  -27.9354E-03,       2.16301
C:/AbaqusTemp/Full.odb,Step-1,Increment      4: Step Time =   1.1500E-02,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,  -13.9976E-36,   62.9825E-36
